judul,clean_text,dataset,file,row_id
"Karakteristik Klinis dan Etiologi, Asosiasi antara Onset Usia Epilepsi Awal dengan Global Developmental Delay, dan Asosiasi antara Global Developmental Delay dengan Politerapi pada Pasien Epilepsi Anak di Instalasi Kesehatan Anak RSUP Dr. Sardjito Tahun 2020-2022",karakteristik klinis etiologi asosiasi onset usia epilepsi global developmental delay asosiasi global developmental delay politerapi pasien epilepsi anak instalasi sehat anak rsup dr sardjito,etd_ugm,etd_ugm.csv,1839
Hakim Pasif dalam Pembuktian Gugatan Perbuatan Melawan Hukum (Studi Putusan Mahkamah Agung Nomor 3240K/PDT 2020),hakim pasif bukti gugat buat lawan hukum studi putus mahkamah agung nomor kpdt,etd_ugm,etd_ugm.csv,1840
Strategi Pengembangan Usaha Tani Bawang Merah di Kapanewon Kretek Kabupaten Bantul,strategi kembang usaha tani bawang merah kapanewon kretek kabupaten bantul,etd_ugm,etd_ugm.csv,1841
ANALISIS PENGGANTIAN KOMPONEN PADA UNIT DUMP TRUCK KOMATSU HD 785-7 DI PT KALIMANTAN PRIMA PERSADA SITE MASS,analisis ganti komponen unit dump truck komatsu hd pt kalimantan prima persada site mass,etd_ugm,etd_ugm.csv,1842
"Peningkatan Serapan N dan Pertumbuhan Tanaman Sawi Hijau (Brassica juncea L.) dengan Penambahan Zeolit dan Asam Humat pada Entisol Cangkringan, Sleman",tingkat serap n tumbuh tanam sawi hijau brassica juncea l tambah zeolit asam humat entisol cangkring sleman,etd_ugm,etd_ugm.csv,1843
PENERAPAN ARSITEKTUR POHON UNTUK OPTIMALISASI POTENSI KAWASAN WISATA PASAR SENI GABUSAN KABUPATEN BANTUL DAERAH ISTIMEWA YOGYAKARTA,terap arsitektur pohon optimalisasi potensi kawasan wisata pasar seni gabus kabupaten bantul daerah istimewa yogyakarta,etd_ugm,etd_ugm.csv,1844
Rencana Bisnis Mode Lokal Berbasis Komoditas Alam (Studi Kasus Aksesoris Mutiara Laut Selatan),rencana bisnis mode lokal bas komoditas alam studi aksesoris mutiara laut selatan,etd_ugm,etd_ugm.csv,1845
Proses Implementasi Aplikasi ELSIMIL:Manifestasi Transformasi Digital Dalam Inovasi Kebijakan Percepatan Penurunan Stunting (Studi Kasus di Kabupaten Kulon Progo),proses implementasi aplikasi elsimilmanifestasi transformasi digital inovasi bijak cepat turun stunting studi kabupaten kulon progo,etd_ugm,etd_ugm.csv,1846
Kebijakan Asistensi Lingkungan Jepang kepada Negara-Negara Kepulauan Pasifik (PICs) pada Tahun 2009-2018,bijak asistensi lingkung jepang negaranegara pulau pasifik pics,etd_ugm,etd_ugm.csv,1847
Ragam Bentuk Stupa di Wilayah Jawa Tengah dan Yogyakarta,ragam bentuk stupa wilayah jawa yogyakarta,etd_ugm,etd_ugm.csv,1848
Metode Ensemble Learning untuk Memprediksi Sisa Masa Pakai Baterai Lithium Ion,metode ensemble learning prediksi sisa pakai baterai lithium ion,etd_ugm,etd_ugm.csv,1849
Memprediksi Niat Beli Kendaraan Listrik Di Indonesia,prediksi niat beli kendara listrik indonesia,etd_ugm,etd_ugm.csv,1850
Modifikasi Pertumbuhan Bunga Matahari (Helianthus annuus L.) sebagai Tanaman Hias Pot dengan Aplikasi Paklobutrazol,modifikasi tumbuh bunga matahari helianthus annuus l tanam hias pot aplikasi paklobutrazol,etd_ugm,etd_ugm.csv,1851
PELINDUNGAN HUKUM TERHADAP KREDITUR PEMEGANG FIDUSIA DALAM KEPAILITAN PADA PUTUSAN MAHKAMAH AGUNG NOMOR : 848/PDT.SUS/2012,lindung hukum kreditur pegang fidusia pailit putus mahkamah agung nomor pdtsus,etd_ugm,etd_ugm.csv,1852
Profil Biokimia Darah Ayam Petelur yang Diberi Pakan dengan Penambahan Antioksidan Sintetis,profil biokimia darah ayam telur pakan tambah antioksidan sintetis,etd_ugm,etd_ugm.csv,1853
Pengaruh Penggunaan Flutikason/Salmeterol Dibandingkan Budesonid/Formoterol Terhadap Kejadian Pneumonia Pada Pasien Penyakit Paru Obstruktif Kronis di RSUP Dr. Sardjito Yogyakarta,pengaruh guna flutikasonsalmeterol banding budesonidformoterol jadi pneumonia pasien sakit paru obstruktif kronis rsup dr sardjito yogyakarta,etd_ugm,etd_ugm.csv,1854
RNAi (RNA Interference) dengan Target Gen 18S Ribosomal RNA pada Ganoderma boninense untuk Pengendalian Busuk Pangkal Batang Kelapa Sawit (Elaeis guieneensis),rnai rna interference target gen s ribosomal rna ganoderma boninense kendali busuk pangkal batang kelapa sawit elaeis guieneensis,etd_ugm,etd_ugm.csv,1855
Analisis dan Mitigasi Risiko Rantai Pasok Ikan Tongkol Lisong (Auxis rochei) di Kawasan Prigi Kabupaten Trenggalek,analisis mitigasi risiko rantai pasok ikan tongkol lisong auxis rochei kawasan prigi kabupaten trenggalek,etd_ugm,etd_ugm.csv,1856
METODE TERJEMAHAN DAN EKUIVALENSI BAHASA GAUL DARI BAHASA INDONESIA KE BAHASA INGGRIS PADA WEBCOMIC EGGNOID,metode terjemah ekuivalensi bahasa gaul bahasa indonesia bahasa inggris webcomic eggnoid,etd_ugm,etd_ugm.csv,1857
Employee Willingness to Relocate: A Study on Indonesia's Capital Relocation Plan,employee willingness relocate study indonesias capital relocation plan,etd_ugm,etd_ugm.csv,1858
"Pengaruh Jenis Media Tanam terhadap Pertumbuhan, Hasil, dan Kandungan Flavonoid Tanaman Ciplukan (Physalis peruviana L.)",pengaruh jenis media tanam tumbuh hasil kandung flavonoid tanam ciplukan physalis peruviana l,etd_ugm,etd_ugm.csv,1859
Analisis Penyebab Pending Dan Dispute Klaim Pasien COVID-19 Di RS Mitra Paramedika Tahun 2022,analisis sebab pending dispute klaim pasien covid rs mitra paramedika,etd_ugm,etd_ugm.csv,1860
Pembentukan Portofolio Best-Beta Shariah Compliant Asset Pricing Model,bentuk portofolio bestbeta shariah compliant asset pricing model,etd_ugm,etd_ugm.csv,1861
Politik Alumni Pesantren: Relasi antara Background Pendidikan Pesantren Terhadap Sikap dan Perilaku Anggota DPRD Kota Tasikmalaya  Periode 2019 – 2024,politik alumni pesantren relasi background didik pesantren sikap perilaku anggota dprd kota tasikmalaya periode,etd_ugm,etd_ugm.csv,1862
KAJIAN PENGGUNAAN INSTAGRAM SEBAGAI MEDIA PROMOSI DIRI OLEH NOTARIS DI KABUPATEN SERANG DITINJAU DARI KODE ETIK NOTARIS,kaji guna instagram media promosi notaris kabupaten serang tinjau kode etik notaris,etd_ugm,etd_ugm.csv,1863
"PENGARUH PEMBERIAN BISKUIT DAUN KELOR, UBI UNGU, DAN IKAN TERI TERHADAP KADAR KOLESTEROL TOTAL DAN TRIGLISERIDA TIKUS YANG DIINDUKSI DENGAN DIET TINGGI LEMAK",pengaruh beri biskuit daun kelor ubi ungu ikan teri kadar kolesterol total trigliserida tikus induksi diet lemak,etd_ugm,etd_ugm.csv,1864
Analisis Pengaruh Harga dan Kualitas Produk Terhadap Keputusan Pembelian Pada Titik Balik Coffee,analisis pengaruh harga kualitas produk putus beli titik coffee,etd_ugm,etd_ugm.csv,1865
KARAKTERISTIK REMAJA PELAKU PERNIKAHAN DAN KAITANNYA DENGAN USIA KAWIN PERTAMA DI PULAU JAWA (SURVEI DEMOGRAFI DAN KESEHATAN INDONESIA 2017),karakteristik remaja laku nikah kait usia kawin pulau jawa survei demografi sehat indonesia,etd_ugm,etd_ugm.csv,1866
Kajian Model Sistem Tata Air Tambak Daerah Pasang Surut Dalam Upaya Pengembangan Budidaya Tambak,kaji model sistem tata air tambak daerah pasang surut upaya kembang budidaya tambak,etd_ugm,etd_ugm.csv,1867
Analisis Prosedur dan Aktivitas Pemotongan di Rumah Potong Hewan Jombang dan Rumah Potong Hewan Mojoagung,analisis prosedur aktivitas potong rumah potong hewan jombang rumah potong hewan mojoagung,etd_ugm,etd_ugm.csv,1868
PENYELESAIAN SENGKETA KEPEMILIKAN OBJEK PENGADAAN TANAH UNTUK PEMBANGUNAN LANDAS PACU 3 BANDARA SOEKARNO HATTA ANTARA PEMERINTAH KOTA TANGERANG DAN WARGA,selesai sengketa milik objek ada tanah bangun landas pacu bandara soekarno hatta perintah kota tangerang warga,etd_ugm,etd_ugm.csv,1869
Kajian Delimitasi 'Dual Maritime Boundaries' Antara Indonesia dan Vietnam di Laut Natuna Utara dengan Menggunakan Metode 'Three-Stage Approach',kaji mitasi dual maritime boundaries indonesia vietnam laut natuna utara metode threestage approach,etd_ugm,etd_ugm.csv,1870
Pengaruh Variasi Suhu Penggorengan terhadap Sifat Fisik dan Sensoris Rengginang,pengaruh variasi suhu goreng sifat fisik sensoris rengginang,etd_ugm,etd_ugm.csv,1871
MONITORING KEARSIPAN PADA ORGANISASI PERANGKAT DAERAH DI DAERAH ISTIMEWA YOGYAKARTA OLEH DINAS PERPUSTAKAAN DAN ARSIP DAERAH DIY,monitoring arsip organisasi perangkat daerah daerah istimewa yogyakarta dinas pustaka arsip daerah diy,etd_ugm,etd_ugm.csv,1872
PENJABARAN PRINSIP-PRINSIP PENGATURAN  SUMBER DAYA ALAM BERDASARKAN PUTUSAN MAHKAMAH KONSTITUSI,jabar prinsipprinsip atur sumber daya alam dasar putus mahkamah konstitusi,etd_ugm,etd_ugm.csv,1873
KEMUNGKINAN PENERAPAN ACTIVITY BASED COSTING SYSTEM SEBAGAI PENENTUAN TARIF RAWAT INAP STUDI KASUS PADA RSUD TIDAR MAGELANG TAHUN 2019,terap activity based costing tentu tarif rawat inap studi rsud tidar magelang,etd_ugm,etd_ugm.csv,1874
Pusat Kuliner Tegal dengan Pendekatan Creative Hub,pusat kuliner tegal dekat creative hub,etd_ugm,etd_ugm.csv,1875
TINJAUAN YURIDIS PEMUTUSAN HUBUNGAN KERJA TERHADAP PEKERJA YANG DILAKUKAN PERUSAHAAN AKIBAT PANDEMI COVID-19 DITINJAU DARI UNDANG- UNDANG  NOMOR  11 TAHUN 2020 TENTANG CIPTA KERJA,tinjau yuridis putus hubung kerja kerja usaha akibat pandemi covid tinjau undang undang nomor cipta kerja,etd_ugm,etd_ugm.csv,1876
Orientasi pengembangan pariwisata untuk mendorong pembangunan daerah Sumatera Barat,orientasi kembang pariwisata dorong bangun daerah sumatera barat,etd_ugm,etd_ugm.csv,1877
"Budidaya Nila Merah (Oreochromis sp.) di Karamba Jaring Apung Waduk Gajah Mungkur, Kabupaten Wonogiri Saat Pandemi COVID-19",budidaya nila merah oreochromis sp karamba jaring apung waduk gajah mungkur kabupaten wonogiri pandemi covid,etd_ugm,etd_ugm.csv,1878
Olahraga Sebagai Sarana Representasi: Eksistensi St. Pauli FC pada Era Neoliberalisme Sepak Bola di Jerman,olahraga sarana representasi eksistensi st paul fc era neoliberalisme sepak bola jerman,etd_ugm,etd_ugm.csv,1879
PERANCANGAN SISTEM PENGELOLAAN SUMBER DAYA KUBERNETES MENGGUNAKAN GITOPS DAN CI/CD,ancang sistem kelola sumber daya kubernetes gitops cicd,etd_ugm,etd_ugm.csv,1880
Kajian Proses Perpindahan Panas dan Karakterisasi Produk Kopi Sangrai Menggunakan Metode Fluidisasi,kaji proses pindah panas karakterisasi produk kopi sangrai metode fluidisasi,etd_ugm,etd_ugm.csv,1881
Analisis Biaya pada Metode Pemesanan Persediaan dengan Pendekatan Probabilistik di PT Prima Orbit Lestari,analisis biaya metode mesan sedia dekat probabilistik pt prima orbit lestari,etd_ugm,etd_ugm.csv,1882
Implementasi Path Planning Pada Automatic Guided Vehicle (AGV) Trackless Menggunakan Metode Time Elastic Band (TEB),implementasi path planning automatic guided vehicle agv trackless metode time elastic band teb,etd_ugm,etd_ugm.csv,1883
PENAMPILAN DIAGNOSTIK  HOMEOSTASIS MODEL ASSESSMENT FOR INSULIN RESISTANCE (HOMA-IR)  UNTUK PENEGAKAN DIAGNOSIS DIABETES MELLITUS GESTASIONAL,tampil diagnostik homeostasis model assessment insulin resistance homair tega diagnosis diabetes mellitus gestasional,etd_ugm,etd_ugm.csv,1884
PENGARUH COMPULSORY CITIZENSHIP BEHAVIOR TERHADAP STRES KERJA DENGAN KELELAHAN EMOSIONAL SEBAGAI PEMEDIASI TITIK DUA STUDI PADA KARYAWAN DI INDUSTRI E-COMMERCE INDONESIA,pengaruh compulsory citizenship behavior stres kerja lelah emosional mediasi titik studi karyawan industri ecommerce indonesia,etd_ugm,etd_ugm.csv,1885
"Pengaruh Media dan Pupuk NPK terhadap Pertumbuhan Semai Balsa (Ochroma bicolor) Umur 3,5 Bulan",pengaruh media pupuk npk tumbuh semai balsa ochroma bicolor umur,etd_ugm,etd_ugm.csv,1886
Analisis Manajemen Koleksi di Museum Sonobudoyo Yogyakarta,analisis manajemen koleksi museum sonobudoyo yogyakarta,etd_ugm,etd_ugm.csv,1887
STUDI KELAYAKAN EKONOMI DAN KEUANGAN  NEW JAKARTA LOOPLINE,studi layak ekonomi uang new jakarta loopline,etd_ugm,etd_ugm.csv,1888
Perencanaan Kampung Kolombo dengan Konsep Ramah Anak Melalui Pendekatan Digital Participatory oleh Anak,rencana kampung kolombo konsep ramah anak dekat digital participatory anak,etd_ugm,etd_ugm.csv,1889
Wellness Center dengan Pendekatan Architectural Psychology di Malang,wellness center dekat architectural psychology malang,etd_ugm,etd_ugm.csv,1890
Analisis Pendapatan Usaha Pemancingan di Rawa Jombor Kabupaten Klaten,analisis dapat usaha pancing rawa jombor kabupaten klaten,etd_ugm,etd_ugm.csv,1891
Hubungan Perubahan Status Gizi dengan Kejadian Rawat Inap Berulang pada Pasien Hemodialisis di RSUD Sleman,hubung ubah status gizi jadi rawat inap ulang pasien hemodialisis rsud sleman,etd_ugm,etd_ugm.csv,1892
Kristen Mennonite dan Dialog Antaragama di Indonesia (Studi atas Perjumpaan GKMI dengan Lintas Komunitas di Solo),kristen mennonite dialog antaragama indonesia studi jumpa gkmi lintas komunitas solo,etd_ugm,etd_ugm.csv,1893
i IN SEARCH OF TONS CIRCULAR BUSINESS MODEL BASED ON TARGET CUSTOMER LEVEL OF ACCEPTANCE IN YOGYAKARTA,search tons circular business model based target customer level acceptance yogyakarta,etd_ugm,etd_ugm.csv,1894
Pengaruh Jenis Pakan Komersial terhadap Sintasan dan Pertumbuhan Lele Dumbo (Clarias gariepinus Burchell),pengaruh jenis pakan komersial sintas tumbuh lele dumbo clarias gariepinus burchell,etd_ugm,etd_ugm.csv,1895
Analisis Kondisi Jembatan Berdasarkan Metode Bridge Management System (BMS) dan Federal Highway Administration (FHWA),analisis kondisi jembatan dasar metode bridge management bms federal highway administration fhwa,etd_ugm,etd_ugm.csv,1896
GERAKAN KONTRA-HEGEMONI MASYARAKAT DAYAK TERHADAP EKSPANSI PERKEBUNAN KELAPA SAWIT DI KALIMANTAN BARAT: BORNEO DAYAK FORUM DAN CREDIT UNION PANCUR KASIH,gera kontrahegemoni masyarakat dayak ekspansi kebun kelapa sawit kalimantan barat borneo dayak forum credit union pancur kasih,etd_ugm,etd_ugm.csv,1897
Rancang Bangun Aplikasi Pendaftaran Pelayanan Pemeriksaan Kesehatan Hewan Berbasis Android Di Puskeswan Kota Cimahi,rancang bangun aplikasi daftar layan periksa sehat hewan bas android puskeswan kota cimahi,etd_ugm,etd_ugm.csv,1898
Seni sebagai Alternatif Binadamai di Afrika Selatan Pasca Apartheid,seni alternatif binadamai afrika selatan pasca apartheid,etd_ugm,etd_ugm.csv,1899
Prarancangan Pabrik Asam Akrilat dari Akrolein dan Udara dengan Kapasitas 40.000 Ton/Tahun,prarancangan pabrik asam akrilat akrolein udara kapasitas tontahun,etd_ugm,etd_ugm.csv,1900
Manajemen Komunikasi Perusahaan dalam Kolaborasi IM3 dengan Musisi Independen untuk Penciptaan Lagu Kampanye Perusahaan,manajemen komunikasi usaha kolaborasi im musisi independen cipta lagu kampanye usaha,etd_ugm,etd_ugm.csv,1901
Pengembangan Model Bisnis Penyedia Jasa Pengelolaan dan Pengembangan Merek pada Spaceship Creative Lab.,kembang model bisnis sedia jasa kelola kembang merek spaceship creative lab,etd_ugm,etd_ugm.csv,1902
KOMPLEKSITAS ALUR NOVEL LELAKI TERAKHIR YANG MENANGIS DI BUMI KARYA AAN MANSYUR,kompleksitas alur novel lelaki menang bumi karya aan mansyur,etd_ugm,etd_ugm.csv,1903
Arsitektur Kontemporer Kota Pada Penggal Jalan D. I. Panjaitan Kampung Cina Bengkulu,arsitektur kontemporer kota penggal jalan d panjaitan kampung cina bengkulu,etd_ugm,etd_ugm.csv,1904
REAKSI PASAR TERHADAP HARGA SAHAM EMITEN PERKEBUNAN KELAPA SAWIT ATAS KEBIJAKAN DOMESTIC PRICE OBLIGATION (DPO) DAN DOMESTIC MARKET OBLIGATION (DMO) EKSPOR CPO DAN TURUNANNYA TAHUN 2022,reaksi pasar harga saham emiten kebun kelapa sawit bijak domestic price obligation dpo domestic market obligation dmo ekspor cpo turun,etd_ugm,etd_ugm.csv,1905
PENERAPAN KERANGKA ROLFE UNTUK MENINGKATKAN PRAKTIK REFLEKSI DIRI MAHASISWA SARJANA KEPERAWATAN PADA PEMBELAJARAN KETERAMPILAN KLINIK,terap kerangka rolfe tingkat praktik refleksi mahasiswa sarjana awat ajar terampil klinik,etd_ugm,etd_ugm.csv,1906
PENGAWASAN DAN PENEGAKAN KODE ETIK NOTARIS TERHADAP PELANGGARAN TERKAIT KETENTUAN PENCANTUMAN DATA PADA PAPAN NAMA DI KABUPATEN BANTUL,awas tega kode etik notaris langgar kait tentu cantum data papan nama kabupaten bantul,etd_ugm,etd_ugm.csv,1907
"Diseminasi Informasi Melalui Pelaksanaan Diplomasi Digital,  Studi Kasus Pengelolaan Konten Media Sosial Twitter  Perwakilan Tetap Republik Indonesia untuk Perserikatan Bangsa-Bangsa New York (PTRI NY) @indonesiaunny",mas informasi laksana diplomasi digital studi kelola konten media sosial twitter wakil republik indonesia serikat bangsabangsa new york ptri ny indonesiaunny,etd_ugm,etd_ugm.csv,1908
Analisis Perbedaan Workplace Friendship dan Work Engagement berdasarkan Tipe Pangkalan Udara pada Personel Tentara Nasional Indonesia Angkatan Udara (TNI AU),analisis beda workplace friendship work engagement dasar tipe pangkal udara personel tentara nasional indonesia angkat udara tni au,etd_ugm,etd_ugm.csv,1909
Faktor-faktor Risiko terjadinya Kualitas Tidur Buruk pada Pasien Kritis,faktorfaktor risiko kualitas tidur buruk pasien kritis,etd_ugm,etd_ugm.csv,1910
PERAMALAN DATA HARGA SPOT GAS ALAM DI AMERIKA SERIKAT MENGGUNAKAN METODE GABUNGAN GREY RELATIONAL ANALYSIS DAN LONG SHORT TERM MEMORY (GRA-LSTM),amal data harga spot gas alam amerika serikat metode gabung grey relational analysis long short term memory gralstm,etd_ugm,etd_ugm.csv,1911
Aktivitas kepala rumah tangga petani di luar usaha tani dalam usaha peningkatan pendapatan di desa Pendowoharjo kecamatan Sewon kabupaten Bantul,aktivitas kepala rumah tangga tani usaha tani usaha tingkat dapat desa pendowoharjo camat won kabupaten bantul,etd_ugm,etd_ugm.csv,1912
DIMENSI ANTEROPOSTERIOR WAJAH BERDASARKAN MATURASI TULANG VERTEBRA SERVIKALIS PADA ANAK PERIODE GIGI BERCAMPUR INTERMEDIATE DAN PERMANEN AWAL,dimensi anteroposterior wajah dasar maturasi tulang vertebra servikalis anak periode gigi campur intermediate permanen,etd_ugm,etd_ugm.csv,1913
PEMBATASAN KONSUMSI ENERGI PAKAN UNTUK MENGURANGI RESIKO PERTUMBUHAN PADA SAPI PERAH DARA YANG BERKINERJA REPRODUKSI RENDAH,batas konsumsi energi pakan kurang resiko tumbuh sapi perah dara kerja reproduksi rendah,etd_ugm,etd_ugm.csv,1914
KANDUNGAN NUTRIEN DAN KECERNAAN TANAMAN KEMBANG TELANG (Clitoria ternatea) DENGAN PERBEDAAN PUPUK SUMBER NITROGEN,kandung nutrien cerna tanam kembang telang clitoria ternatea beda pupuk sumber nitrogen,etd_ugm,etd_ugm.csv,1915
Pengaruh Kombinasi Platelet-rich Fibrin dan Alloplast Kalsium Fosfat pada Perawatan Defek Tulang Alveolar,pengaruh kombinasi plateletrich fibrin alloplast kalsium fosfat awat defek tulang alveolar,etd_ugm,etd_ugm.csv,1916
Pengembangan Potensi Pratistha Harsa Sebagai Daya Tarik Wisata Kuliner Purwokerto,kembang potensi pratistha harsa daya tarik wisata kuliner purwokerto,etd_ugm,etd_ugm.csv,1917
Pengaruh Ekstrak Kulit Buah Citrus aurantifolia Swingle Terhadap Kontraksi Trakea Marmot Terisolasi Yang Diinduksi Histamin Secara In Vitro,pengaruh ekstrak kulit buah citrus aurantifolia swingle kontraksi trakea marmot isolasi induksi histamin vitro,etd_ugm,etd_ugm.csv,1918
Keragaman Universal Stress Protein pada Enterobacteriales dan Penurunan Ekspresi Gen usp pada Pectobacterium brasiliense dengan Perlakuan Madu Manuka,ragam universal stress protein enterobacteriales turun ekspresi gen usp pectobacterium brasiliense laku madu manuka,etd_ugm,etd_ugm.csv,1919
Keabsahan Wasiat Enukleasi Mata di Bank Mata Indonesia dalam Pluralisme Hukum di Indonesia,absah wasiat enukleasi mata bank mata indonesia pluralisme hukum indonesia,etd_ugm,etd_ugm.csv,1920
Sikap dan Kesediaan Membayar Konsumen Terhadap Telur Ayam Omega-3 di Daerah Istimewa Yogyakarta,sikap sedia bayar konsumen telur ayam omega daerah istimewa yogyakarta,etd_ugm,etd_ugm.csv,1921
LEFT ATRIAL VOLUME INDEXED AS MORTALITY PREDICTOR IN  UNCORRECTED MITRAL STENOSIS PATIENTS,left atrial volume indexed mortality predictor uncorrected mitral stenosis patients,etd_ugm,etd_ugm.csv,1922
"Pengaruh Likuiditas, Manajemen Aset, Manajemen Liabilitas Dan Profitabilitas Terhadap Return Saham Pada Perusahaan LQ45 Yang Terdaftar Di Bursa Efek Indonesia Periode 2017-2020",pengaruh likuiditas manajemen aset manajemen liabilitas profitabilitas return saham usaha lq daftar bursa efek indonesia periode,etd_ugm,etd_ugm.csv,1923
MODEL DETEKSI JAMUR BERACUN MENGGUNAKAN ALGORITMA EFFICIENTDET,model deteksi jamur racun algoritma efficientdet,etd_ugm,etd_ugm.csv,1924
"Studi Eksperimental Mengenai Karakteristik Aliran Dua Fasa Dengan Pengaruh Perbesaran Luas Penampang Pada Nitrogen-CMC 0,2% Saluran Microchannel",studi eksperimental karakteristik alir fasa pengaruh besar luas penampang nitrogencmc salur microchannel,etd_ugm,etd_ugm.csv,1925
Perlindungan Perwakilan Diplomatik Oleh Negara Penerima Yang Mengalami Kudeta Menurut Hukum Internasional,lindung wakil diplomatik negara terima alami kudeta hukum internasional,etd_ugm,etd_ugm.csv,1926
"Industri gerabah di kalurahan Tegowanuh, kecamatan Kaloran kabupaten Temanggung tahun 1985",industri gerabah kalurahan tegowanuh camat kalor kabupaten tanggung,etd_ugm,etd_ugm.csv,1927
"PENGARUH KEMASAN, CITRA MEREK, DAN KUALITAS PRODUK TERHADAP MINAT BELI KONSUMEN BAKPIA PATHOK 694, YOGYAKARTA, D.I. YOGYAKARTA",pengaruh kemas citra merek kualitas produk minat beli konsumen bakpia pathok yogyakarta yogyakarta,etd_ugm,etd_ugm.csv,1928
"PENGARUH PEMBERIAN SARI BUAH MERAH (Pandanus conoideus) TERHADAP JUMLAH ERITROSIT, KADAR HEMOGLOBIN, NILAI VPC DAN TPPMENCIT (Mus musculus) YANG DIINFEKSI TOXOPLSMA GONDI",pengaruh beri sari buah merah pandanus conoideus eritrosit kadar hemoglobin nilai vpc tppmencit mus musculus infeksi toxoplsma gondi,etd_ugm,etd_ugm.csv,1929
PERANCANGAN METODE DIRECT CHARGE PADA PENGUJIAN RELE PROTEKSI OVERCURRENT ELECTRONIC TRIP UNIT TIPE ETU45B PADA AIR CIRCUIT BREAKER TIPE 3WL1 PT SIEMENS INDONESIA,ancang metode direct charge uji rele proteksi overcurrent electronic trip unit tipe etub air circuit breaker tipe wl pt siemens indonesia,etd_ugm,etd_ugm.csv,1930
DASAR PERTIMBANGAN HAKIM DALAM MENETAPKAN UANG MUKA SEBAGAI GANTI RUGI PADA PEMBATALAN AKTA JUAL BELI (Studi Putusan Pengadilan Negeri Sleman Nomor: 271/Pdt.G/2021/Pn.Smn),dasar timbang hakim tetap uang muka ganti rugi batal akta jual beli studi putus adil negeri sleman nomor pdtgpnsmn,etd_ugm,etd_ugm.csv,1931
Macam Industri dan Peranannya Pada Masyarakat Jawa Kuno Abad X: Kajian Prasasti-Prasati Masa Pu Sindok,industri peran masyarakat jawa kuno abad x kaji prasastiprasati pu sindok,etd_ugm,etd_ugm.csv,1932
Aplikasi Bacillus cereus dan Jamur Mikoriza Arbuskular (JMA) sebagai Upaya Peningkatan Kesehatan dan Pertumbuhan Bibit Cengkih,aplikasi bacillus cereus jamur mikoriza arbuskular jma upaya tingkat sehat tumbuh bibit cengkih,etd_ugm,etd_ugm.csv,1933
Pengaruh Suhu Pemanasan Susu terhadap Karakteristik Kimia dan Kualitas Mikrobiologis Keju Cheddar Probiotik,pengaruh suhu panas susu karakteristik kimia kualitas mikrobiologis keju cheddar probiotik,etd_ugm,etd_ugm.csv,1934
Transpirasi dan Pertumbuhan Semai Acacia mangium pada Tingkatan Umur dan Media Tanam yang Berbeda,transpirasi tumbuh semai acacia mangium tingkat umur media tanam beda,etd_ugm,etd_ugm.csv,1935
Pengaruh Limbah Cair Tempe terhadap Laju Pertumbuhan dan Produksi Metabolit Euglena sp.,pengaruh limbah cair tempe laju tumbuh produksi metabolit euglena sp,etd_ugm,etd_ugm.csv,1936
Dreams in Chains: Oppression and the American Dream in Colson Whitehead's The Underground Railroad,dreams chains oppression american dream colson whiteheads underground railroad,etd_ugm,etd_ugm.csv,1937
Manajemen Media Sosial Untuk Diseminasi Hasil Kajian (Studi Kasus Manajemen Konten Instagram @ypusurefisipol oleh Youth Studies Center UGM),manajemen media sosial mas hasil kaji studi manajemen konten instagram ypusurefisipol youth studies center ugm,etd_ugm,etd_ugm.csv,1938
Extreme Learning Machine Prediction Model on Airbnb Base Price,extreme learning machine prediction model airbnb base price,etd_ugm,etd_ugm.csv,1939
ANALISIS NERACA AIR KLIMATIK TANAMAN JAGUNG (Zea mays) BERDASARKAN PREDIKSI CURAH HUJAN METODE SARIMA DI KABUPATEN SLEMAN PROVINSI DAERAH ISTIMEWA YOGYAKARTA,analisis neraca air klimatik tanam jagung zea mays dasar prediksi curah hujan metode sarima kabupaten sleman provinsi daerah istimewa yogyakarta,etd_ugm,etd_ugm.csv,1940
Pengaruh Variasi Konsentrasi Asam Sulfat sebagai Katalis pada Reaksi Bamberger untuk Sintesis p-Aminofenol,pengaruh variasi konsentrasi asam sulfat katalis reaksi bamberger sintesis paminofenol,etd_ugm,etd_ugm.csv,1941
Implementasi Keamanan IOT Berbasis Trust dengan Teknologi Blockchain,implementasi aman iot bas trust teknologi blockchain,etd_ugm,etd_ugm.csv,1942
Pengaruh Konsentrasi Ekstrak Kamomil (Matricaria chamomilla L) Terhadap Pertumbuhan Streptococcus mutans ATCC 25175 dan Kenaikan pH Saliva (Tinjauan Laboratoris In vitro),pengaruh konsentrasi ekstrak kamomil matricaria chamomilla l tumbuh streptococcus mutans atcc naik ph saliva tinjau laboratoris vitro,etd_ugm,etd_ugm.csv,1943
PENGARUH SUPLEMENTASI MINYAK IKAN LEMURU TERPROTEKSI PADA TOTAL MIXED RATION TERHADAP PENAMPILAN PRODUKSI DOMBA EKOR TIPIS,pengaruh suplementasi minyak ikan lemuru proteksi total mixed ration tampil produksi domba ekor tipis,etd_ugm,etd_ugm.csv,1944
PENGARUH PENAMBAHAN EKSTRAK KULIT JERUK MANIS (Citrus sinensis) PADA AIR MINUM TERHADAP KINERJA PERTUMBUHAN AYAM BROILER,pengaruh tambah ekstrak kulit jeruk manis citrus sinensis air minum kerja tumbuh ayam broiler,etd_ugm,etd_ugm.csv,1945
